Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10,0.08030747370361169,17.77386145375306,-0.3091016362166314
10.58424294923851,0.07243448847821038,17.77034347170593,-0.4194800176638651
11.2026198808505,0.05639127119191606,17.78102516191637,-0.3666220275378009
11.85712504868911,0.06836174332693079,17.76396489305337,-0.3992096554207123
12.54986921948269,0.06019360758309351,17.76996044838187,-0.2941225130862932
13.28308648001751,0.08017260830053383,17.74877771730305,-0.4576850822326719
14.05914144202507,0.05486158698547587,17.77042859171747,-0.4724114103581947
14.88053686801006,0.06753876757063323,17.75550039052419,-0.4872508351230351
15.74992174261191,0.0562289174719063,17.76414418758844,-0.6048371005256712
16.67009981552986,0.05818178424001832,17.76099466115172,-0.5065419401491624
17.64403864356239,0.05944751298579688,17.75857863029192,-0.5900753795036948
18.6748791609217,0.06301340994638303,17.75619709452993,-0.6330504298517354
19.76594580868665,0.05191043362510011,17.76710362212903,-0.6300315564575669
20.92075725606221,0.04665057517946796,17.76783785761076,-0.6763919940004399
22.14303774802068,0.05086608081329733,17.76246960256314,-0.7061529081013589
23.436729115921,0.07366100483101973,17.73855414058057,-0.8167278474286093
24.80600348983997,0.06533801722637218,17.74776844431014,-0.7424653198192193
26.25527675361243,0.06883372486698119,17.74464222805404,-0.8601213224201842
27.78922278597281,0.08380720441627755,17.7285900569781,-0.819913855895976
29.41278853372508,0.09080363627370544,17.72113605097882,-0.9181230939501628
31.13120996555226,0.06758503305688679,17.74267410295367,-1.021220204494242
32.95002895791605,0.08288965911743332,17.72715627887445,-0.9443460699254445
34.87511116750276,0.05951415568309616,17.75052590780197,-1.193438401558979
36.91266494785499,0.08626790097673509,17.72258650040977,-1.228267738298371
39.06926137119375,0.06807834266516463,17.7380210532381,-1.169946355590554
41.35185542000135,0.06181708095992289,17.74889585254792,-1.418684754901733
43.76780841670799,0.07677276355527085,17.73085837671608,-1.300598758855045
46.3249117638163,0.04636339160562167,17.7577510075227,-1.437559777719045
49.03141207102686,0.07470511725118764,17.72938379396339,-1.520034873102702
51.8960377503974,0.06767787433621784,17.7364192582746,-1.63310768090173
54.92802716530586,0.05470358062919996,17.7477347488313,-1.823412298362006
58.13715842399698,0.059902629807016,17.74422209943842,-1.968649491158985
61.53378091379528,0.04871604481506728,17.75182205423914,-2.018242299683919
65.12884867768241,0.05743761401791427,17.74414283422345,-2.154173661930429
68.93395574087819,0.0666501645711447,17.73330462695072,-2.339740536114727
72.96137350135093,0.06517985498950188,17.73320947118282,-2.410959427698941
77.22409030484302,0.05099509323108581,17.74858398158789,-2.475879969808261
81.73585333203927,0.0756363058586009,17.72230559000816,-2.638801618413183
86.51121293296302,0.0706593785073882,17.72378629663104,-2.819967521044518
91.56556955157842,0.08328691613695248,17.71410307452936,-2.947706501499141
96.91522339193011,0.08418869857685667,17.70783916557347,-3.128737838514965
102.5774269859912,0.0403168125553132,17.7501502756766,-3.306505865649843
108.5704408327505,0.07062210832698998,17.71591956282444,-3.440941375621705
114.9135922879754,0.07762572682281205,17.711045346699,-3.677560034685589
121.6273378945674,0.07024283766820559,17.71065279959138,-3.933505825134077
128.7333293545225,0.05549950340638181,17.72783957812312,-4.180536834244094
136.2544833552602,0.03526429148913594,17.74059361512916,-4.240301723936057
144.2150554755048,0.07025861973275985,17.70484557655345,-4.711532803816031
152.6407184090652,0.07731689370407406,17.69873519803025,-4.916585563826473
161.5586447587848,0.04888632746114389,17.71831246444071,-5.127261885107373
170.9975946676697,0.06988609373331471,17.69281993737701,-5.580120972362494
180.9880085698029,0.08601485360665238,17.67140500030441,-5.749732281813515
191.5621053601653,0.05234190168134627,17.70141424175612,-6.075272109914817
202.7539862999612,0.06931309112587113,17.68206222668292,-6.435220294799848
214.5997449925365,0.05628574926962299,17.68786209645274,-6.953111548522642
227.1375837845639,0.05939220849653862,17.67291305242507,-7.200538311405126
240.4079369678839,0.06980163160918912,17.65843426801899,-7.798444907082626
254.4536011793301,0.06107487172624662,17.66127791787219,-8.160640640160153
269.3198734190672,0.05566223903457755,17.65377582202659,-8.645347330317946
285.0546971325567,0.07701228688370075,17.62033743784449,-8.999881425775385
301.7088168272581,0.07537247433235553,17.60984953022491,-9.522135768318805
319.3359417227003,0.04541251317327161,17.62549934604231,-9.978203071916397
337.9929189616926,0.07294098598900693,17.5910472897381,-10.71386869206994
357.7399169412834,0.0628722109074268,17.57941795363057,-11.41819641419386
378.6406193546952,0.06627120185871335,17.55997212669836,-12.00929940622612
400.7624305700231,0.07438964192182501,17.5309707121436,-12.51916667076063
424.1766930080449,0.04505049667059972,17.54482282680225,-13.30726196691779
448.9589172201711,0.06874774371872981,17.49101676595507,-14.00500156543272
475.1890254085353,0.05622664303011153,17.47882426946769,-14.85693332209261
502.9516091735803,0.08348181193487172,17.41400803469932,-15.61248874835155
532.3362023203628,0.08111876747784351,17.39621761746814,-16.79201313457867
563.4375696033708,0.05636162505777703,17.37876434428719,-17.56254708528522
596.3560123410552,0.07368670225718096,17.3237416833281,-18.39652569248938
631.1976918856806,0.06622709293377313,17.28455193558585,-19.47366241506768
668.0749719916639,0.06884137888650785,17.23209008114253,-20.56647514731008
707.1067811865476,0.07413831155114599,17.1707541565417,-21.53896715573635
748.4189963132453,0.07912272804302485,17.10470733876874,-22.82724874204341
792.1448484804624,0.08095876961601886,17.04707417487422,-23.84859134356202
838.4253527304941,0.06296719815925413,16.98118797520379,-25.17278725585478
887.4097628100533,0.04839600539292031,16.91615529921954,-26.41420523217861
939.2560525107727,0.06764849723118875,16.80748208006964,-28.03709432560507
994.1314251316742,0.1030934449076159,16.68154918317441,-29.25873539317703
1052.212852706634,0.07710015428568211,16.59755957732677,-30.76905168053507
1113.687646735833,0.078397685952509,16.48753883643277,-32.3021067188546
1178.754062261777,0.05384049138379647,16.39403141278489,-33.87179952313086
1247.621937238045,0.07958937984641015,16.23242203110438,-35.40395672205515
1320.513369252708,0.1046977586232824,16.0742238797946,-37.18282761482172
1397.663431788814,0.03418087063153458,15.98886842480292,-38.78620597207205
1479.320932331926,0.05671121818430135,15.79632764737129,-40.60411351542635
1565.749214769513,0.07507179974088643,15.60563335001895,-42.45436729219898
1657.227008669993,0.06263457994060349,15.43149458841019,-44.09654775601383
1754.049328180301,0.05626521086581331,15.22538327004833,-45.99581804426168
1856.528423440887,0.08494842056384462,14.98775087293825,-47.86657099995805
1964.994787586509,0.1003070194515196,14.74818390601848,-49.85556824477266
2079.798222580294,0.1155556193876851,14.51565669489258,-51.68872341406255
2201.308967318424,0.07615906948069645,14.2824316012811,-53.83683705826844
2329.918891643553,0.09020235058383691,14.01318779499653,-55.64269546448237
2466.042760117587,0.1222418123761816,13.71706430736471,-57.61116926488242
2610.119569629524,0.122874312456337,13.42040614405118,-59.59372944578821
2762.613965152073,0.1128090808052571,13.12887026263301,-61.54914856649179
2924.017738212866,0.1266337309371967,12.80454374105053,-63.56302005737924
3094.851412912785,0.1232706571675281,12.49198677689122,-65.37161690441062
3275.665924606298,0.1526697210383365,12.11139483204624,-67.56567790832378
3467.044396657504,0.1657371091294256,11.76886975729072,-69.63591575566076
3669.604021001906,0.1631201748891415,11.42161170771956,-71.58360783656219
3883.998048578666,0.1800476633135849,11.04727416160959,-73.4838155098455
4110.91789605249,0.1643505504932364,10.67930326454469,-75.38025541607557
4351.095375619197,0.1982014556514547,10.28497925274269,-77.54044423300702
4605.305055086172,0.1898937175246062,9.910225376315914,-79.61125484308724
4874.36675583883,0.1573537223810905,9.50517255096946,-81.57144836666806
5159.148196748966,0.1735481112959657,9.128330912565781,-83.05436156672782
5460.567792551683,0.1974446608877721,8.677512480259203,-85.39898903005644
5779.597615715405,0.2281058382837471,8.248386647446312,-87.69474324544159
6117.266531357141,0.1992732860008117,7.854623276773173,-89.64393196953156
6474.663515312955,0.2304534295755916,7.375954540069856,-91.45734842540969
6852.941166064297,0.2240759952740004,6.976250789682926,-93.49826501838436
7253.319421846229,0.2238565601798574,6.546056775444812,-95.7594280116916
7677.08949492507,0.1912547965936542,6.097204531658682,-97.91759581702178
8125.618035733363,0.2271191526845273,5.623144592798486,-99.94234443737528
8600.351540291613,0.2280385895194711,5.160449572450942,-101.6868193139526
9102.821015130405,0.2061245795350472,4.741161904125142,-104.3403846988602
9634.646914757404,0.2258101255014234,4.268865894904661,-106.4368488726629
10197.54436759236,0.2277118806932536,3.812233390718948,-108.6794332448964
10793.32870722362,0.1812881383489172,3.372998512329556,-111.1209623886951
11423.92132682452,0.2144029240707328,2.916493453938688,-113.7180043542804
12091.35587560979,0.2122004329797919,2.483910396387507,-116.1562927192183
12797.78481731564,0.1804376612692037,1.958580616321936,-118.6870617128626
13545.48637185448,0.1573868100083601,1.598800910395997,-121.614166891847
14336.87186253071,0.1671853502117394,1.142535632073156,-124.6026588105172
15174.49349251265,0.1452010769329716,0.7015827469362197,-127.3234086536125
16061.05257563926,0.1390982938281065,0.395357253245204,-129.1190798741623
16999.40824810587,0.1838066213762292,-0.790526779993579,-135.0096991598252
17992.58668912415,0.1155400973668793,-0.3186632062090247,-135.2958228609122
19043.7908802925,0.1839197731505116,-1.120358289939529,-138.5888596001968
20156.41093515083,0.1247273107428009,-1.477228374509622,-143.8237090677226
21334.03503223242,0.1340198708007818,-1.946985554074789,-147.7504629384723
22580.46098687132,0.1034774761025807,-2.258132430037086,-152.5855058498032
23899.7084990848,0.1344551815397125,-0.935367408898289,-119.8402981069571
25296.0321170294,0.1466918129674431,-9.817183815321846,-77.38144788621148
26773.9349578379,0.07897008153052493,-0.7441970590168554,-144.0952359902155
28338.18323008663,0.1609913925874256,-5.703079946424563,-166.2261558732918
29993.82160472731,0.05449769746336292,-4.42482100504659,-172.9283114367503
31746.18948405528,0.05901427219374398,-4.55059648596217,-176.6191884914917
33600.93822118018,0.1588505164726262,-4.759142252685708,175.0692955893153
35564.04934553248,0.1548426101721296,-6.4998520642685,175.8916725954945
37641.85385318225,0.05211602578776332,-6.181581624085596,170.0071294761874
39841.05262418107,-0.04070167975262355,-6.070047051699774,162.5253612971136
42168.73803277285,0.09744667259094864,-7.46471499876116,146.0336088660852
44632.41682016619,0.2261925961344156,0.7834460939998784,155.2000673201964
47240.03430363178,0.1220513911697651,6.698383707570868,132.8308473927218
50000,0.1888127833861319,6.430731789124831,26.72365493689094
